DT ENTREGA;ABERTURA CH;CHAMADO ORACLE;OCORRÊNCIA;CONCESSIONÁRIA;CÓD.;CIDADE;UF;CTE CEVA;CIA;TRANSPORTADORA;NOTA FISCAL;VOLUME;RESSALVA; RETORNO DO PARCEIRO;AÇÃO SIT ;PRAZO FINAL;STATUS FINAL;STATUS DO CHAMADO ;VENCIMENTO;ACOMPANHAMENTO EXTRAVIO;OBSERVAÇÃO;TEMPO EM ABERTO;REGIÃO;Aging
02/06/2026;30/06/2026;260630-000009;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;707951;SCB01;XD MINAS;14352838; 0008622304   0008631008;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;07/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
16/06/2026;30/06/2026;260630-000013;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;710679;SCB01;XD MINAS;14382443;0008738798    0008739659  0008739857;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;07/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
17/06/2026;30/06/2026;260630-000014;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;710640;SCB01;XD MINAS;14381286;0008663488   0008663489;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;07/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
15/06/2026;30/06/2026;260630-000015;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;COTIA;SP;710594;SCB01;XD DIADEMA;14382177;8740586 / 8740587;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;07/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
18/06/2026;30/06/2026;260630-000017;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;711239;SCB01;XD MINAS;14389541;8754700;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;07/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
05/06/2026;30/06/2026;260630-000177;EXTRAVIO ;JORLAN (BRASILIA);J59;BRASILIA;DF;707667;SCB01;XD DIADEMA;13962305 14396001  14396000 14397011 14378485 14333223  14346023 14350247 1315918   ;8606920  91099764 8545062 2397639 8727003 8807926 8789151 8807673;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;07/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;Dia a Dia
;30/06/2026;260630-000193;EXTRAVIO ;SABENAUTO (DUQUE DE CAXIAS);U09;DUQUE DE CAXIAS;RJ;676458;SCB01;CAMILO;13962305;98552043;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;07/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
29/06/2026;30/06/2026;260630-000225;EXTRAVIO ;NOVA (CAMPINAS) PEÇAS;C04;CAMPINAS;SP;713575;SCB01;XD DIADEMA;14419970;0008884384 e 0008884386;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;ENVIAR CARTA;07/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
17/06/2026;30/06/2026;260630-000227;EXTRAVIO ;PRIMARCA (ENPV BARALDI);P71;SAO PAULO;SP;711106;SCB01;XD DIADEMA;14389432;8780812;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;07/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
30/06/2026;30/06/2026;260630-000319;EXTRAVIO ;ABSOLUTA (DIREITOS HUMANOS);D97;SAO PAULO;SP;713799;SCB01;XD DIADEMA;14420495 14418089 ;8884315  8890550;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;07/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
23/06/2026;30/06/2026;260630-000327;EXTRAVIO ;SABENAUTO (DUQUE DE CAXIAS);U09;RIO DE JANEIRO;RJ;710075;SCB01;OPERAÇÃO SOR;14374900;8709751;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;07/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
30/06/2026;30/06/2026;260630-000357;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;RIO DE JANEIRO;RJ;713610;SCB01;OPERAÇÃO SOR;14386003; 0008638690 & 0008653391 ;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;07/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
26/06/2026;30/06/2026;260630-000392;EXTRAVIO ;CICAL (RIBEIRAO PRETO);D96;RIBEIRAO PRETO;SP;713366;SCB01;OPERAÇÃO SOR;14413935;8869504 - 8869529 - 8859530 ;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;07/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
30/06/2026;01/07/2026;260701-000018;EXTRAVIO ;NOVA (BELEM) - PECAS;N43;SÃO PAULO;SP;713806;SCB01;XD DIADEMA;14420300;8884421 8884430;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;08/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
30/06/2026;01/07/2026;260701-000021;EXTRAVIO ;NOVA (SANTO AMARO);N09;SAO PAULO;SP;713833;SCB01;XD DIADEMA;14419267;8884383  E 8884388;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;08/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
30/06/2026;01/07/2026;260701-000024;EXTRAVIO ;NOVA (SANTO AMARO);N09;SAO PAULO;SP;714030;SCB01;XD DIADEMA;14423862;8902690;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;08/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
30/06/2026;01/07/2026;260701-000030;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;712860;SCB01;XD MINAS;14405763;87006053;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;08/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
30/06/2026;01/07/2026;260701-000035;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;713423;SCB01;XD MINAS;14403638;8814135;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;08/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
30/06/2026;01/07/2026;260701-000093;EXTRAVIO ;VIGORITO (ABC);E92;SAO PAULO;SP;713992;SCB01;XD DIADEMA;14423061;8902485;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;08/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
01/07/2026;01/07/2026;260701-000435;EXTRAVIO ;SULPAVE;S54;REGISTRO;SP;714043;SCB01;XD DIADEMA;14422664;87006944;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;08/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
01/07/2026;01/07/2026;260701-000433;EXTRAVIO ;SULPAVE;S54;REGISTRO;SP;713720;SCB01;XD DIADEMA;14419462;8892614;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;08/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
01/07/2026;01/07/2026;260701-000429;EXTRAVIO ;SULPAVE;S54;REGISTRO;SP;713720;SCB01;XD DIADEMA;14419463;8892614;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;08/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
25/06/2026;01/07/2026;260701-000412;EXTRAVIO ;SPASSUS;S66;JUNDIAI;SP;712896;SCB01;XD DIADEMA;14411292;8857159;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;08/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
;01/07/2026;260701-000400;EXTRAVIO ;SPASSUS;S66;JUNDIAI;SP;Sem embarque;SCB01;OPERAÇÃO SOR;1442369;8902470;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;08/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
21/07/2026;01/07/2026;260701-000296;EXTRAVIO ;JAVEP (JAU);C14;JAU;SP;712481;SCB01;ALFA;14405842;8789864 - 8675647;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;08/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
21/07/2026;01/07/2026;260701-000274;EXTRAVIO ;JAVEP (JAU);C14;JAU;SP;712760;SCB01;ALFA;14407011;8675646;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;FINALIZADO COMO RESOLVIDO;08/07/2026;LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
22/06/2026;01/07/2026;260701-000266;EXTRAVIO ;AMERICAS (BARRA);F34;RIO DE JANEIRO;RJ;711091;SCB01;XD DIADEMA;14389282;8780872;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;08/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
24/06/2026;01/07/2026;260701-000261;EXTRAVIO ;AMERICAS (BARRA);F34;RIO DE JANEIRO;RJ;712138;SCB01;XD DIADEMA;14400706;87014282;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;08/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
;01/07/2026;260701-000258;EXTRAVIO ;JAVEP (JAU);C14;JAU;SP;714381;SCB01;ALFA;14409528;8861309 - 8898037 - 8881282;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;CARTA ENVIADA;08/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
23/06/2026;01/07/2026;260701-000237;EXTRAVIO ;JAVEP (JAU);C14;ARAÇATUBA;SP;711496;SCB01;ALFA;14391180;8795820;SIM;01/07/2026 - NOTIFICAÇÃO ENVIADA EM PLANILHA;FINALIZADO COMO RESOLVIDO;08/07/2026;LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
02/06/2026;02/07/2026;260702-000008;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;707951;SCB01;XD MINAS;14352838;0008622304  / 0008631008;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
;02/07/2026;260702-000041;EXTRAVIO ;ARTVEL;P53;MOGI GUACU;SP;714354;SCB01;ALFA;14418505 / 14420455  / 14418359;8881058 / 8881066 /8890336  /  8869238 / 8869235 ;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
01/07/2026;02/07/2026;260702-000052;EXTRAVIO ;VEIBRAS;V43;SAO JOSE DOS CAMPOS;SP;714289;SCB01;XD DIADEMA;14423890/ 14419301;8902259 / 8887111 / 8887114;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
30/06/2026;02/07/2026;260702-000075;EXTRAVIO ;VIGORITO (ABC);E92;SAO PAULO;SP;713406;SCB01;XD DIADEMA;14415010;8871826;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
30/06/2026;02/07/2026;260702-000083;EXTRAVIO ;VIGORITO (ABC);E92;SAO PAULO;SP;713406;SCB01;XD DIADEMA;14415011;8871826;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
26/06/2026;02/07/2026;260702-000089;EXTRAVIO ;NOVA (BELEM) - PECAS;N43;SÃO PAULO;SP;713314;SCB01;XD DIADEMA;14414422;8870858;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
26/06/2026;02/07/2026;260702-000095;EXTRAVIO ;NOVA (BELEM) - PECAS;N43;SÃO PAULO;SP;713314;SCB01;XD DIADEMA;14414414;8870660;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
30/06/2026;02/07/2026;260702-000101;EXTRAVIO ;JAVEP (S.J. RIO PRETO);J57;SAO JOSE DO RIO PRETO;SP;712482;SCB01;ALFA;14405845;8775389;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;FINALIZADO COMO RESOLVIDO;09/07/2026;LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
30/06/2026;02/07/2026;260702-000107;EXTRAVIO ;NOVA (BELEM) - PECAS;N43;SÃO PAULO;SP;714027;SCB01;XD DIADEMA;14423500;8902505;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
30/06/2026;02/07/2026;260702-000115;EXTRAVIO ;NOVA (BELEM) - PECAS;N43;SÃO PAULO;SP;713708;SCB01;XD DIADEMA;14419599;8892611;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
15/05/2026;02/07/2026;260702-000140;EXTRAVIO ;VESSA (VILA VELHA);B15;VILA VELHA;ES;702370;SCB01;CAMILO;14283205;8357702;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
25/05/2026;02/07/2026;260702-000172;EXTRAVIO ;VESSA (VILA VELHA);B15;VILA VELHA;ES;704479;SCB01;CAMILO;14303398;8429053;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
15/05/2026;02/07/2026;260702-000174;EXTRAVIO ;VESSA (VILA VELHA);B15;VILA VELHA;ES;701456;SCB01;CAMILO;14276890;8328548;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
29/05/2026;02/07/2026;260702-000196;EXTRAVIO ;VESSA (VILA VELHA);B15;VILA VELHA;ES;706335;SCB01;CAMILO;14334923;8547424;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
02/07/2026;02/07/2026;260702-000238;EXTRAVIO ;CARRERA  EDGAR FACÓ;Y18;SAO PAULO;SP;713263;SCB01;XD DIADEMA;14414710;8871319;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;FINALIZADO COMO RESOLVIDO;09/07/2026;LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
02/07/2026;02/07/2026;260702-000250;EXTRAVIO ;CARRERA  EDGAR FACÓ;Y18;SAO PAULO;SP;713263;SCB01;XD DIADEMA;14414555;8870941;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;FINALIZADO COMO RESOLVIDO;09/07/2026;LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
02/07/2026;02/07/2026;260702-000252;EXTRAVIO ;CARRERA  EDGAR FACÓ;Y18;SAO PAULO;SP;713263;SCB01;XD DIADEMA;14414419;8870665;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;FINALIZADO COMO RESOLVIDO;09/07/2026;LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
02/07/2026;02/07/2026;260702-000257;EXTRAVIO ;CARRERA  EDGAR FACÓ;Y18;SAO PAULO;SP;714213;SCB01;XD DIADEMA;14427038;8907375;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;FINALIZADO COMO RESOLVIDO;09/07/2026;LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
02/07/2026;02/07/2026;260702-000259;EXTRAVIO ;CARRERA  EDGAR FACÓ;Y18;SAO PAULO;SP;714213;SCB01;XD DIADEMA;14427038;8908111 e 8908115;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;FINALIZADO COMO RESOLVIDO;09/07/2026;LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
02/07/2026;02/07/2026;260702-000261;EXTRAVIO ;CARRERA  EDGAR FACÓ;Y18;SAO PAULO;SP;714213;SCB01;XD DIADEMA;14426977;8907375, 8908101, 8908105 e 8908106;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;FINALIZADO COMO RESOLVIDO;09/07/2026;LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
02/07/2026;02/07/2026;260702-000265;EXTRAVIO ;CARRERA  EDGAR FACÓ;Y18;SAO PAULO;SP;713817;SCB01;XD DIADEMA;14420602;8888143 e 8888147;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;FINALIZADO COMO RESOLVIDO;09/07/2026;LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
02/07/2026;02/07/2026;260702-000297;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;713851;SCB01;XD MINAS;14420461;8792544;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
02/07/2026;02/07/2026;260702-000299;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;713523;SCB01;XD MINAS;14418940;8892674;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
02/07/2026;02/07/2026;260702-000300;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;713523;SCB01;XD MINAS;14419334;8892401;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
;02/07/2026;260702-000309;EXTRAVIO ;JORLAN (GOIANIA);J23;GOIANIA;GO;713739;SCB01;OPERAÇÃO SOR;14373911;8590287;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;Dia a Dia
;02/07/2026;260702-000311;EXTRAVIO ;JORLAN (GOIANIA);J23;GOIANIA;GO;713739;SCB01;OPERAÇÃO SOR;14416839;8846414;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;Dia a Dia
;02/07/2026;260702-000313;EXTRAVIO ;JORLAN (GOIANIA);J23;GOIANIA;GO;713739;SCB01;OPERAÇÃO SOR;14416878;8846415;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;Dia a Dia
;02/07/2026;260702-000319;EXTRAVIO ;JORLAN (GOIANIA);J23;GOIANIA;GO;713739;SCB01;OPERAÇÃO SOR;14416832 / 14084049;8882211;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;Dia a Dia
;02/07/2026;260702-000320;EXTRAVIO ;JORLAN (GOIANIA);J23;GOIANIA;GO;713349;SCB01;OPERAÇÃO SOR;14413438;8868675;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;FINALIZADO COMO RESOLVIDO;09/07/2026;LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;BACKLOG 22.06_23.07
;02/07/2026;260702-000321;EXTRAVIO ;JORLAN (GOIANIA);J23;GOIANIA;GO;713349;SCB01;OPERAÇÃO SOR;14412756;0008875414 / 0008875415;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;FINALIZADO COMO RESOLVIDO;09/07/2026;LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;BACKLOG 22.06_23.07
;02/07/2026;260702-000330;EXTRAVIO ;JORLAN (GOIANIA);J23;GOIANIA;GO;712721;SCB01;OPERAÇÃO SOR;14403538;8820090;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;Dia a Dia
;02/07/2026;260702-000334;EXTRAVIO ;JORLAN (GOIANIA);J23;GOIANIA;GO;712721;SCB01;OPERAÇÃO SOR;14409424;8846412;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;Dia a Dia
30/06/2026;02/07/2026;260702-000335;EXTRAVIO ;NOVA (BELEM) - PECAS;N43;SÃO PAULO;SP;713708;SCB01;XD DIADEMA;14419598;8892611;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
01/07/2026;02/07/2026;260702-000347;EXTRAVIO ;NOVA (RIO PRETO);R07;SAO JOSE DO RIO PRETO;SP;713785;SCB01;ALFA;14417247/ 14417247, 14417252, 14417259;8884070;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
30/06/2026;02/07/2026;260702-000344;EXTRAVIO ;NOVA (BELEM) - PECAS;N43;SÃO PAULO;SP;713708;SCB01;XD DIADEMA;14419718;8887805;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
01/07/2026;02/07/2026;260702-000381;EXTRAVIO ;JORLAN (GOIANIA);J23;GOIANIA;GO;714125;SCB01;OPERAÇÃO SOR;14420741;8901531;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;BACKLOG 22.06_23.07
01/07/2026;02/07/2026;260702-000382;EXTRAVIO ;JORLAN (GOIANIA);J23;GOIANIA;GO;714125;SCB01;OPERAÇÃO SOR;14421012;8901555;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;09/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;BACKLOG 22.06_23.07
